username,anora,conclave,the-brutalist,emilia-perez,nickel-boys,wicked-2024,maria-2024,oppenheimer-2023,poor-things-2023,the-holdovers,american-fiction,everything-everywhere-all-at-once,all-quiet-on-the-western-front-2022,the-fabelmans,the-banshees-of-inisherin,women-talking,top-gun-maverick,elvis-2022,coda-2021,the-power-of-the-dog,west-side-story-2021,dont-look-up-2021,king-richard,tick-tick-boom-2021,dune-2021,mank,nomadland,the-trial-of-the-chicago-7,borat-subsequent-moviefilm,promising-young-woman,palm-springs-2020,parasite-2019,1917,once-upon-a-time-in-hollywood,jojo-rabbit,green-book,roma-2018,black-panther,bohemian-rhapsody,eighth-grade,can-you-ever-forgive-me,the-favourite,cold-war-2018,the-shape-of-water,three-billboards-outside-ebbing-missouri,lady-bird,get-out-2017,call-me-by-your-name,dunkirk-2017,i-tonya,blade-runner-2049,moonlight-2016,la-la-land,hidden-figures,arrival-2016,lion,spotlight,the-big-short,the-revenant-2015,the-martian,mad-max-fury-road,birdman-or-the-unexpected-virtue-of-ignorance,boyhood,the-grand-budapest-hotel,the-imitation-game
sandwichloaf,1.57,,,,,,,0.61,,,,,,,,,,,,,,-0.36,,,,,,,,1.09,,,,,,,,,,,,,,0.61,,,1.57,,,,,,,,,,,,,,0.61,,,,
pirateneckbeard,1.11,1.11,1.11,-2.01,1.11,,0.49,1.11,1.74,1.74,1.11,0.49,0.49,1.11,1.74,-1.39,-0.14,-0.14,,1.74,1.11,-0.76,,,1.74,-0.14,1.11,-0.76,-0.14,0.49,1.11,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsblechman,0.21,0.86,1.51,,,-0.44,-0.44,1.51,-1.09,0.86,,0.21,,0.86,0.21,,1.51,0.21,,0.86,1.51,,,0.86,0.21,-0.44,,-0.44,0.86,0.86,0.86,1.51,0.86,0.86,-0.44,,,0.86,-2.39,,0.86,0.86,,0.86,,0.86,,1.51,,-1.09,0.86,,,,0.86,,,,,,,,,0.86,
brokeboyinfilm,1.27,1.27,1.27,0.83,0.83,0.83,-0.48,,1.27,1.71,1.71,1.71,-0.04,1.71,0.83,,1.27,,,,,0.39,1.27,,1.71,,,,0.83,,,,0.83,1.71,1.71,0.39,,0.39,,,,,,,,0.83,1.27,,0.83,,1.27,,0.83,0.39,1.27,,,,1.27,0.39,1.27,1.71,,1.71,
jordanmbking,0.06,1.44,,-0.87,1.44,0.52,,1.44,,1.44,0.06,1.44,,0.52,0.98,,1.44,0.52,0.52,0.98,0.98,-1.33,-0.41,0.98,1.44,-0.41,1.44,-0.41,0.52,0.52,1.44,1.44,0.98,1.44,0.06,-0.41,,,-0.41,1.44,0.52,0.52,0.52,0.98,0.98,,0.06,0.98,1.44,0.06,1.44,,1.44,,1.44,,,,,,,,1.44,,
cameronh,,0.94,,-0.94,,0.56,,0.94,,0.94,,1.32,-0.56,1.32,1.32,0.56,0.56,0.56,0.94,1.32,-0.19,-0.94,0.19,0.56,0.19,,0.56,,,,0.56,1.32,,0.56,1.32,-0.56,,0.56,-0.19,1.32,,,-0.94,-0.56,-0.19,0.19,0.94,,0.94,0.56,0.56,0.94,0.56,1.32,-0.56,,0.94,,,,,0.56,,0.56,
braydenshea,0.89,,,-2.1,,,,1.74,1.32,1.32,0.46,1.32,1.32,0.89,1.32,,0.89,-0.82,,0.89,,-0.82,,0.89,1.32,0.03,,,0.03,-0.39,0.46,1.74,,,0.46,0.89,,0.03,,-1.25,,0.89,,0.89,0.89,0.46,0.89,0.03,,0.46,1.32,0.46,0.46,,0.89,,,-0.39,1.32,0.46,1.32,,0.46,1.74,0.46
bengrimm,1.28,,,,,,,1.28,0.67,1.28,1.88,2.48,,,,,1.88,,,,-0.53,1.28,,,0.67,,,,1.28,0.67,1.28,1.88,1.88,0.67,1.28,,,0.07,0.67,0.07,,,,0.07,,1.28,2.48,,,,,,,,,,,,,,1.28,1.88,,,
warhawk,,,,,,-1.06,,2.14,,0.22,0.86,0.22,0.22,0.22,,,1.5,-1.71,0.86,,-0.42,,1.5,0.22,0.22,,-0.42,,,,0.22,0.86,1.5,,,0.22,,0.22,0.22,,,,,1.5,-1.71,,2.14,,0.22,0.86,1.5,0.22,-0.42,0.22,,,0.22,,,,0.86,0.22,,,
geeman81,,,,,,0.18,,0.18,,1.17,,1.17,,1.17,1.17,,2.16,,,1.17,1.17,0.18,,1.17,0.18,1.17,,,1.17,-0.81,0.18,2.16,0.18,2.16,1.17,,,0.67,,2.16,0.18,0.18,,1.17,0.18,1.17,1.17,1.17,0.67,0.18,1.17,2.16,2.16,-0.81,1.17,1.17,1.17,-0.32,1.17,1.17,1.17,2.16,2.16,0.18,0.18
danboyle86,,,,,,1.18,,,2.2,,,,,,,,,,,,,,,,,,,,0.16,1.18,0.67,1.18,,,,,,0.67,0.16,0.67,,,,1.69,,1.69,2.2,,,,0.16,,0.16,,1.18,,,,1.18,0.67,1.69,,,,
liamviii,1.73,,,,,,,-0.25,1.73,0.74,,,,,0.74,,0.74,-0.25,,0.74,0.74,0.74,,,,0.74,0.74,,-0.25,-0.25,0.74,1.73,-0.25,,0.74,-0.25,,,,1.73,,,,-0.25,1.73,1.73,0.74,0.74,0.74,1.73,,0.74,0.74,,,,0.74,1.73,0.74,0.74,0.74,,0.74,,0.74
w0ndercinema,0.98,0.45,0.45,-1.15,,0.45,,1.51,1.51,,,2.04,,0.98,1.51,,1.51,0.98,0.98,1.51,0.98,-0.62,-0.09,0.45,2.04,,1.51,,,0.45,0.45,2.04,0.98,,1.51,,,0.98,,,,,,0.98,,1.51,1.51,0.98,1.51,1.51,1.51,0.98,2.04,0.98,,,0.45,0.45,0.45,-0.09,2.04,0.98,0.98,,0.98
transcendedpat,0.95,,,-3.27,,0.35,,0.35,-0.25,,,0.35,0.35,0.95,0.35,,0.35,,,,,1.55,0.35,,,,,,,,-0.25,0.35,,0.35,,,,,,,,,,,,,,-0.86,0.95,,,0.35,0.35,,0.35,,,,0.35,,0.35,0.35,,0.95,
sammeltzer,,,,,,,,1.23,1.23,0.31,0.77,0.77,-0.16,0.31,1.23,,0.31,-0.16,,0.77,,-0.16,,-0.16,0.31,-1.08,,-0.16,0.31,1.69,0.31,1.69,-0.16,0.31,0.77,-0.16,,,,1.23,0.77,1.69,-0.16,1.23,,1.69,,0.77,,,,1.69,,,,,,-2.01,,0.31,,,1.23,0.77,0.31
nibiru_truth,0.78,-0.24,,,,,,1.29,,0.27,,0.27,,0.27,-0.24,,0.27,-0.76,,,-0.24,,,,1.29,,,,-2.29,-1.27,,,,,-1.27,,,,,,,,,,,-0.24,1.29,,,,,,,,,,,0.27,,,1.8,-0.76,,,
lautengcokj,0.82,0.82,1.31,0.33,0.82,,,1.31,0.82,,0.33,1.8,0.82,1.31,1.8,0.82,1.31,0.33,0.33,1.31,0.82,-0.16,-0.16,0.33,0.82,0.33,1.31,-0.16,,1.31,1.31,,,,,,1.31,,,1.31,,,,,,,,,,1.31,,1.8,,,0.82,,1.31,0.82,,,,,,1.31,
stephenage,,,,,1.73,-0.25,-0.25,,,0.74,-0.25,,,0.74,,-0.25,-1.24,-1.24,-0.25,,0.74,-2.23,-1.24,-1.24,-0.25,-1.24,-0.25,-1.24,-1.24,,0.74,1.73,-0.25,,-1.24,,,0.74,,,,,,,,,,,,,,,,,,,,,,,1.73,,,1.73,
ethan_mateo,1.4,0.91,0.91,-1.54,1.4,0.42,-1.05,0.91,1.89,0.91,-0.07,1.89,,0.42,1.89,0.42,0.91,-0.07,0.42,-0.07,0.42,0.42,0.42,-0.07,0.91,,0.91,1.4,,0.42,-0.07,,,1.89,,,,,,,,0.91,,,0.91,-1.05,,,0.42,,,,0.91,,1.4,0.91,0.91,0.42,,0.91,1.89,0.91,,,1.4
indiasfilms,-0.08,,,,,1.35,,,1.83,,,0.88,,,,,,-0.08,0.4,,,-0.08,0.88,0.4,,-0.55,0.4,1.35,0.4,0.4,0.88,1.83,0.88,0.4,0.88,-0.55,0.88,0.4,-1.03,0.4,,0.88,,-0.08,-0.08,0.88,0.88,,0.4,1.35,0.4,1.35,0.4,0.4,1.83,,0.4,-1.03,-0.08,0.88,,0.88,-1.03,1.83,-0.08
geneparmesan,0.32,-0.71,1.35,-0.71,-0.2,-0.2,0.32,1.35,-0.2,0.84,-0.71,-0.2,-1.23,1.87,1.87,-0.2,0.84,-0.71,-0.2,1.87,-0.2,-0.71,-0.2,0.84,-1.23,-0.71,0.32,0.84,0.32,-0.71,0.32,1.35,-0.71,,-0.2,-1.23,-0.2,0.84,,,,-0.2,0.32,,,,1.35,,-0.2,,,,,,,,,,,,0.84,,,-0.71,
mskiesha,,,,,,,,1.64,,,,1.64,,0.72,0.72,,1.64,1.18,0.72,,,,,0.27,,,,,,,,1.18,,,,,0.72,0.27,,,,,,,,,1.64,0.72,,1.18,,,,0.72,,,,,1.18,,1.64,,1.64,,
pudgymccabe,0.4,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41,,,0.4,,,,,,,,,,
shutupmikeginn,0.44,0.44,,,,-0.03,,1.82,0.44,0.9,,1.82,-0.03,-0.03,0.44,,0.9,0.9,,0.9,,-0.49,,,1.36,-0.95,,-0.03,0.44,,0.44,1.82,0.9,1.36,0.9,,,,,,,0.44,,,,1.82,1.82,,1.36,,0.9,,-0.03,,,,,,0.9,,,,,,
itsdrewclark,1.18,0.49,1.18,-1.56,,-0.88,,1.18,1.86,1.86,0.49,1.86,1.18,0.49,0.49,,1.18,-0.19,,0.49,,0.49,,,1.18,-0.19,,,,,,1.86,,1.18,,,,,,,,,,,,,1.86,,,,1.86,,0.49,,,,,0.49,1.18,0.49,1.86,,,,
slig001,,,,,,,,,,,,,,,,,0.75,,,,,,,,0.75,,,,,,,0.04,,1.45,,,,,,,,,-1.37,-0.66,,,0.75,,0.04,,0.75,,,,0.75,,,,-0.66,,1.45,,,,
worsethan,,,,,,,,,,,,,,,,,,,,,,,,,0.07,0.73,,,0.07,,0.73,1.4,-0.6,2.07,,0.07,1.4,0.07,-1.27,,,1.4,,0.07,1.4,,1.4,,0.73,0.07,,,,,0.73,,0.73,1.4,0.07,0.07,1.4,1.4,,,
johncassavetes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,0.75,0.03,0.75,-0.7,0.03,0.03,-0.7,0.75,,0.03,1.48,0.75,,0.75,0.75,0.75,0.03,,0.75,0.75,2.2,-1.42,,
balanders,1.68,0.63,1.68,,-1.47,0.63,0.11,,1.68,1.68,0.63,1.68,1.16,1.68,1.68,0.63,1.68,-0.42,1.68,,1.16,-1.47,,0.63,,0.63,-0.42,,,0.63,1.68,1.68,1.16,,0.11,-1.47,0.63,0.63,-0.42,0.63,,1.68,1.16,0.63,,,1.16,1.68,1.16,1.68,,,1.68,,1.68,,1.16,-1.47,,,1.68,1.16,1.16,,
man_out_of_time,,,-1.46,,,,,1.99,,1.99,,,,,1.99,-0.89,1.41,,,-0.89,,,0.26,,-1.46,,0.84,,,-2.61,,1.99,1.41,0.84,-0.89,-0.31,,,-0.31,,0.84,1.99,0.84,0.84,,0.84,1.99,,1.99,0.84,,,1.99,0.26,,-0.31,1.41,,-0.31,0.84,1.99,,,1.41,0.26
thejacko,0.77,0.77,,,,,,1.69,1.23,1.23,,0.77,,0.77,1.23,,1.23,,0.77,0.77,,,,0.77,,,1.23,,,1.23,0.77,1.23,,0.77,,1.23,-0.61,0.77,0.31,,0.31,-0.15,-0.15,0.77,0.77,1.69,0.77,-0.15,1.23,-0.15,0.77,1.23,1.23,,0.77,,,,-0.61,1.69,1.69,,,-0.15,0.77
theblackphillip,1.51,0.57,0.57,,,0.09,,1.98,1.51,0.57,,1.51,-0.38,0.57,1.04,,0.57,1.04,0.09,0.09,,-1.79,,,1.98,,,,-0.85,-1.79,0.57,,,,,,,,,1.51,,1.04,,,,,,1.04,,,1.51,,0.57,,1.51,,0.57,,,,1.98,,,1.04,
subsahaaron,,-0.87,,,0.9,,-0.42,0.9,,0.02,,-0.42,,,,-0.42,-0.87,-0.42,,,-0.42,-1.75,,,,,,,,,,,,,,,,,,-0.87,,,0.9,0.02,-1.75,0.9,0.02,1.79,-0.87,-1.75,0.9,1.35,1.79,0.02,,-0.87,1.79,-1.31,-1.75,-0.42,1.79,,,0.9,
gregs1999,0.7,1.32,0.09,-1.15,-0.53,0.09,-0.53,1.94,0.09,1.94,0.7,2.56,1.94,1.32,2.56,,1.94,1.94,,0.09,-1.15,,0.09,1.94,0.09,0.7,,,,,,,,,,,,,,,,,,,1.94,,,-0.53,,,1.32,,-0.53,,1.32,,1.32,,,,,,,,
steele98,1.39,0.83,-0.29,-0.85,0.83,-0.29,,1.96,1.96,1.96,-0.29,1.39,0.83,1.96,0.83,0.83,0.83,0.27,0.27,0.83,0.83,-1.42,-0.29,-0.29,1.39,0.83,1.96,1.39,-0.29,1.39,1.96,1.39,0.83,0.83,0.83,-1.42,0.83,0.83,-2.54,1.96,0.83,0.83,0.83,0.83,1.39,1.39,0.83,1.39,0.83,0.83,0.83,0.83,,0.27,1.96,-0.29,0.83,-0.85,-0.29,-0.29,1.96,0.83,1.96,1.96,
morgtionpicture,1.05,-0.86,,,,0.57,,1.52,0.57,-0.38,0.57,1.05,-1.33,1.05,-1.33,-0.38,1.05,1.05,1.52,-1.81,0.1,0.57,1.05,-1.81,-1.33,-0.86,-1.33,-0.38,-0.38,1.05,0.57,2.48,0.57,0.57,1.52,2.48,0.1,1.52,,1.52,0.57,,-1.33,-0.38,,,0.57,2.0,-0.86,2.48,-1.81,-0.38,-1.33,1.52,1.52,-1.33,-0.86,0.1,-1.81,2.0,1.05,1.52,,1.52,
apple__,,,,,,,,,,,,0.67,,,,,1.24,,-1.06,1.24,1.24,-0.48,,-0.48,2.39,,0.09,,,,,,,,,,,,,,,,,,-2.78,2.39,1.24,,,,-0.48,,2.39,,1.82,,0.09,,,,,,,,
caityperrie,1.15,0.36,,,,0.36,,1.54,-0.03,1.54,,-0.03,,,-0.03,,-0.03,-0.43,,-0.03,,,,,1.54,0.36,1.15,-0.03,,1.54,,1.54,,,,,,0.76,,,,,,0.76,-1.21,1.15,1.54,1.54,1.54,-1.21,-0.03,1.15,1.54,0.36,1.54,0.36,1.54,,,-0.43,1.54,,,,
haiduc,1.2,0.53,-0.8,0.53,-0.8,,,1.2,1.2,1.2,0.53,1.2,0.53,-0.13,0.53,-0.13,0.53,-0.13,0.53,,1.2,-0.13,-0.8,-0.8,,,-0.13,0.53,,,-0.8,1.2,1.87,1.87,0.53,,,,,0.53,,,,0.53,0.53,0.53,,1.2,1.2,-2.13,,,1.87,,,,1.2,0.53,0.53,,1.2,-0.13,1.87,,
oliviahockey,1.87,0.54,1.87,-2.12,0.1,0.98,0.1,0.1,0.98,1.87,0.54,1.87,-0.35,0.54,0.1,0.54,0.54,0.98,0.98,-0.35,0.54,0.98,0.1,0.98,0.1,-1.67,0.54,-0.35,-0.79,1.42,0.1,1.87,0.54,0.1,1.42,,,0.1,-0.35,1.42,,0.54,,0.54,,1.87,1.42,1.87,0.98,1.42,0.1,0.54,1.42,0.54,,0.54,0.98,-0.35,-0.79,1.42,-0.35,0.98,0.54,0.54,0.1
gc11,,1.03,1.03,-0.37,0.56,1.03,,1.96,0.56,,1.03,1.96,1.03,1.03,,1.03,1.96,1.5,,0.56,0.56,-0.84,1.03,1.03,,1.03,1.5,,-0.37,1.03,1.03,1.96,1.5,1.03,1.03,,,1.03,,,,,,0.56,,1.03,1.5,1.03,1.03,,1.5,1.5,1.03,1.03,,,1.5,0.09,,1.03,1.5,1.03,,1.5,
philippeleao,0.8,0.42,0.04,-1.48,0.8,0.8,,0.04,0.04,0.04,-0.72,-1.48,0.04,1.55,,,0.42,-0.34,0.04,0.8,0.8,-0.34,-0.72,-0.72,-0.72,-0.34,,,0.42,,,1.55,-1.48,1.17,,,-0.34,-0.34,,,,,0.8,0.42,,-0.34,0.42,0.8,0.04,,0.04,0.04,0.04,-1.48,0.04,-0.72,-0.72,0.42,-0.72,,1.17,,,,
chavrosbaby,2.03,1.49,0.95,,,1.49,,2.03,0.95,2.03,,,0.4,1.49,1.49,,1.49,1.49,,0.4,,0.95,,1.49,1.49,,0.95,1.49,,0.4,1.49,1.49,,1.49,1.49,1.49,,0.95,0.95,0.95,,,,0.4,2.03,1.49,1.49,0.95,2.03,1.49,,0.95,2.03,0.95,1.49,2.03,1.49,1.49,2.03,2.03,2.03,2.03,1.49,1.49,2.03
colintroy,1.25,-0.17,1.25,-1.11,0.3,-2.06,,1.25,0.77,1.25,-0.64,0.77,-0.17,0.77,-0.64,-0.17,1.25,-1.58,-1.58,0.77,0.3,-1.58,-0.64,,0.3,-0.17,0.3,-1.11,,-1.11,-0.64,1.72,0.3,1.72,-1.58,-0.64,1.25,-0.17,-0.64,0.77,0.3,1.25,,0.3,0.77,1.25,1.25,1.25,1.72,-0.64,1.25,0.77,0.77,-0.64,1.25,0.3,0.77,-0.17,0.77,0.77,1.72,0.77,1.72,1.25,-0.64
stautis,-1.0,0.15,0.72,,,,,-0.43,0.72,0.72,,0.15,0.15,0.15,0.15,,0.72,,-1.0,,0.15,-2.72,-0.43,,,,1.3,-1.0,,-0.43,-0.43,1.3,0.15,-0.43,-0.43,,0.72,-1.0,-1.0,0.72,-0.43,-0.43,,,0.15,1.3,0.15,,-1.57,-0.43,0.72,1.3,1.3,-0.43,0.72,,,-0.43,,,0.72,,,,
ultimateparker,1.52,,,,,,,0.08,,,,-0.4,,,,,-0.88,,,,,-1.85,,,-0.88,0.08,,,1.04,-0.4,1.04,,2.0,1.52,2.0,,,1.04,-0.88,,,,,-0.4,0.56,2.0,1.04,,-0.88,0.56,1.52,,-0.88,,2.0,,0.08,,-0.4,0.08,2.0,-0.4,2.0,-0.88,
dilco,,1.16,,-1.54,,-0.64,,1.16,0.71,1.61,,0.71,0.71,,1.16,,1.16,-0.19,,0.26,,,,,,-0.64,,,,-0.19,1.16,,,,,,,-0.19,,,,,,,,,1.16,,,,,,1.16,,,,1.16,,,,1.61,,,,
benmatthewempey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sakana1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
serenditpity,0.98,0.98,,,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,,,1.37,,,,,,,,,,
hongweikai,0.69,0.69,-0.31,-0.31,0.69,0.69,-1.31,-0.31,1.69,0.69,-0.31,0.69,-0.31,-0.31,0.69,-0.31,0.69,-0.31,0.69,-0.31,0.69,-0.31,-0.31,-0.31,0.69,0.69,0.69,1.69,0.69,1.69,-0.31,0.69,-0.31,-0.31,-1.31,-0.31,1.69,,-0.31,1.69,0.69,1.69,-0.31,1.69,0.69,0.69,,,0.69,0.69,0.69,1.69,,-0.31,1.69,-0.31,0.69,-0.31,0.69,0.69,,,1.69,1.69,0.69
vegto389,1.94,0.82,1.38,-1.43,,-0.87,-0.3,1.38,1.38,1.94,0.82,1.38,0.82,1.38,0.82,-0.3,0.82,0.26,,0.82,-0.3,0.26,0.82,,0.82,-0.3,1.38,0.82,0.82,0.26,0.26,1.38,1.38,-0.3,0.26,1.38,0.82,0.26,0.82,0.82,0.82,,,0.82,1.38,0.82,0.82,0.82,1.38,1.38,0.26,1.38,1.38,0.26,0.82,0.82,1.38,1.38,1.94,1.38,0.82,1.38,1.94,1.38,1.94
martinslisbon,0.58,0.98,,-1.8,,1.37,,1.37,1.37,0.98,-0.21,,,1.37,0.98,-0.61,1.37,1.37,0.58,,0.58,,,,0.98,,1.37,,,1.37,0.58,1.37,,,,,,0.58,0.58,1.37,,,0.58,0.98,,1.37,,-1.01,,0.98,1.37,1.37,1.37,,1.37,-0.21,,,,,,,0.58,1.37,
diogoserafim,-0.81,-1.38,-0.81,-2.51,,-0.81,,-1.38,-1.94,-0.24,-1.38,-2.51,,-0.81,,,-0.81,-3.08,,-0.81,-0.24,-0.81,,,,,,,,,,-0.81,-1.38,0.33,-3.08,-0.81,-1.38,-1.38,-2.51,-0.81,,,,-2.51,,-0.81,-0.24,-0.24,-2.51,,-1.38,-0.81,-1.38,-1.38,-1.94,-1.38,-0.24,-1.38,-1.38,,0.33,,,,
filmexpress,-0.37,0.01,1.51,-1.87,1.51,-1.87,,0.38,,1.14,-0.37,,-0.37,,1.51,,0.76,-1.87,0.01,1.51,-1.12,-1.5,-1.12,0.76,1.14,-0.37,0.01,,-0.37,-1.87,0.01,1.51,1.14,-1.12,-0.74,,0.38,-0.37,-1.87,-0.74,,1.51,1.51,0.38,-0.74,-0.74,1.14,-0.37,-0.37,0.01,1.51,1.51,-0.74,0.76,1.51,0.76,0.01,-0.37,0.76,0.76,1.14,1.14,-0.74,1.51,0.38
lesaladino,1.37,0.76,0.76,-1.68,1.98,-1.07,-0.46,1.37,0.76,1.37,-0.46,0.76,,0.76,0.76,1.37,0.76,-1.07,0.15,0.76,1.37,-0.46,-0.46,0.76,0.76,,1.37,-0.46,,1.37,0.76,0.76,-1.07,0.76,-0.46,-1.07,1.98,0.15,,1.98,0.76,1.98,1.37,0.15,0.15,1.98,0.76,1.98,1.98,-1.07,0.15,1.37,1.37,,0.76,0.15,,,-0.46,0.76,0.76,,,,
quantumpotpie,1.54,0.61,0.61,-1.26,1.54,-0.33,-0.79,2.01,0.61,1.07,0.14,2.01,-0.79,1.07,1.07,1.07,0.61,-1.26,0.61,1.54,1.07,-1.73,0.14,0.14,0.14,1.54,0.61,-0.79,0.61,-0.79,1.54,2.01,0.14,-0.33,-0.79,-0.33,2.01,0.61,-1.73,1.54,-0.33,1.54,,0.14,-2.2,0.14,,2.01,2.01,0.61,2.01,,2.01,0.14,1.54,,,0.14,,2.01,2.01,,,,0.14
amandaayoung,0.75,0.75,1.32,0.17,0.17,0.17,-1.55,0.75,,0.75,0.17,1.32,0.17,1.32,0.75,0.17,-0.4,-1.55,-0.4,0.75,0.75,-0.98,0.75,-0.4,,0.17,1.32,0.17,-0.4,0.75,1.32,1.9,1.32,0.17,0.17,-0.4,0.17,,-0.98,,0.75,1.32,-0.4,1.9,,1.32,-0.4,-0.98,-0.4,-2.13,0.75,0.17,-1.55,,0.17,,0.17,-2.7,-0.98,,,,-0.4,0.17,
patricksproull,0.75,-0.37,0.19,-1.49,0.75,-0.37,,1.31,0.75,1.31,-0.37,-0.93,,,1.31,0.19,0.75,1.88,-0.93,1.31,0.75,-1.49,-1.49,,0.75,-1.49,1.88,-0.37,0.75,-0.37,0.75,1.88,0.75,0.75,-1.49,-1.49,,0.75,-2.62,0.75,,1.88,,0.75,-1.49,1.88,0.75,1.88,1.88,0.75,,1.88,0.75,0.75,0.75,0.75,0.75,0.75,,0.75,0.19,,0.75,,
realkinoshit,1.62,0.62,1.62,0.12,,1.62,0.12,1.12,1.62,0.62,0.62,1.62,0.62,1.62,1.12,0.12,0.62,0.12,0.62,0.62,0.62,0.12,0.62,0.62,0.62,0.62,1.12,,,0.12,0.62,1.12,0.62,0.62,0.62,0.62,,1.12,0.12,0.12,,0.62,,,,0.12,1.62,0.62,0.12,0.62,1.12,0.62,1.12,0.12,0.62,0.12,,,0.62,-0.38,0.62,,1.62,1.62,
philbertdy,1.55,0.62,1.08,-2.16,1.55,-0.31,-0.77,1.08,1.55,0.62,0.16,1.55,1.08,0.62,1.55,0.62,0.62,-1.23,,,0.62,,,-1.23,1.08,0.16,1.55,-0.31,0.16,1.55,0.62,1.55,0.62,,0.62,-0.31,1.08,,-1.23,,,1.55,1.08,,,,,,,,,,,,,,,,,,1.55,,,,
mariamicia13,,,,,,,,,,,,,,,,,,1.07,,,,-1.43,,,1.57,,,,,,0.07,1.57,1.57,,-0.43,0.07,,,,0.57,0.07,1.57,1.07,1.57,,,,,,1.07,,2.07,2.07,,,,,,,,,,,,
markmooney,,,,,,,,1.58,,,,,,,,,1.58,0.51,,,,,,0.51,1.58,,,,0.51,,,,,1.58,,,,0.51,,,,,,,,,1.58,,1.58,,1.58,,,,1.58,,,,,0.51,1.58,,1.58,,
vinny_simms,1.25,1.25,0.82,-2.14,0.82,-0.03,-0.03,1.67,1.67,1.25,0.82,1.25,,1.25,1.25,0.4,1.25,-0.45,,-0.03,0.4,-2.14,,,0.82,-0.03,,,,,,,,,,,,,,,,0.82,,1.25,,1.67,1.67,,0.82,,,1.67,,,,,,,,,1.67,,0.4,,
lifeasfiction,0.69,-0.81,1.43,-0.81,2.18,-0.06,,1.43,1.43,0.69,-0.06,1.43,,0.69,-0.06,,-0.06,,0.69,1.43,,-0.81,0.69,-0.06,0.69,0.69,1.43,-0.06,0.69,-0.06,0.69,0.69,-0.06,-0.06,1.43,-0.81,0.69,-0.06,-0.06,0.69,0.69,0.69,1.43,-0.06,0.69,0.69,-0.06,0.69,0.69,-0.06,0.69,1.43,1.43,0.69,0.69,1.43,-0.06,0.69,-0.06,-0.81,0.69,1.43,-0.06,0.69,0.69
ginnyweasley,,-0.34,,,,0.11,,0.11,,0.11,,,,,,,,,,,-0.79,,,1.45,,,,,,0.11,0.55,1.45,-0.34,-1.23,-0.79,,1.0,0.55,1.0,0.55,0.11,1.45,,1.0,0.55,1.45,1.45,-1.23,0.11,1.45,,1.0,1.45,1.45,1.45,1.45,,,,,0.55,,,0.55,
damsavies,,1.27,,,,-1.08,,-0.14,1.27,,,0.8,,,0.8,,,,,0.8,,,,,-0.61,0.8,,-0.61,,-0.61,,0.8,1.27,0.8,0.8,,1.75,,,0.33,,,1.27,,,,1.27,,1.75,,,,,,,,,,,,1.27,,-0.14,,
evelynchevalier,,,,,,,,,,,,1.87,,,,,,,,,,,,,,,,,,,,1.87,,,,,,,,,,,0.89,,,0.89,0.89,-0.58,-0.09,0.89,1.38,1.87,,1.38,,0.89,,,,,,0.89,,,
gentryaustin,,,,,,,,1.05,0.45,,,,,,,,1.05,,,,,,,,1.65,0.45,,,-0.16,,,,,1.65,,,,,,,,,,,,,,,,,1.65,,,,1.05,,,,,,1.65,,,,
scotttobias,1.18,-0.37,,-0.89,1.18,-0.37,,,0.66,1.18,-0.37,,,,,,,,,1.18,0.66,,-0.89,0.14,0.66,-0.37,0.66,0.14,-0.37,-0.89,-0.37,,-0.37,1.18,,,,,,,,,,,,0.66,0.66,,,,,,0.66,,,,0.66,0.66,-0.89,0.66,1.18,-1.92,1.69,1.18,-0.37
bartonfinked,0.49,0.49,,,,-0.63,,1.06,1.06,1.06,,1.62,,1.62,-0.07,,0.49,1.06,,,1.06,-1.19,,,,,1.06,-0.07,,-0.63,1.06,2.18,1.06,-0.63,0.49,,1.62,0.49,-1.19,1.06,1.06,1.62,,2.18,-1.75,1.62,1.06,-0.07,1.06,-1.19,1.62,2.18,2.18,0.49,1.06,0.49,1.06,,,0.49,1.06,,,1.62,
ashtonkinley,1.52,0.5,1.52,-0.01,,-0.01,,1.01,0.5,,,1.01,1.01,1.01,,1.01,1.01,0.5,1.01,1.52,1.52,-0.01,,,0.5,-0.01,2.03,-0.52,-0.01,1.01,1.01,1.52,1.01,-1.03,-0.01,,1.52,0.5,-1.03,1.01,0.5,1.01,1.01,0.5,-1.03,1.01,-0.52,1.52,1.01,-0.01,-0.01,1.52,0.5,0.5,0.5,-0.52,1.52,-0.52,,0.5,2.03,,1.52,,
lennylobster,,0.32,0.32,-0.67,0.81,,,-0.18,,1.31,0.81,1.8,0.32,,,,0.81,-1.17,0.32,1.31,,0.32,-0.18,1.31,0.32,,,-0.18,,,,,,,,,,0.81,,1.31,,0.81,,,,,,,,,,,1.8,,,0.81,,,,,,,1.31,,
